value
0
1164
0
0
304
0
0
248
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
224
0
0
824
0
1164
0
0
1012
1012
944
0
0
0
580
916
0
0
0
248
248
1536
248
0
2628
0
304
0
0
0
0
2604
828
0
0
0
0
0
0
0
0
0
0
1052
0
0
0
1368
0
0
0
0
0
0
0
0
0
0
0
1700
0
0
248
828
672
0
0
456
0
580
0
248
0
0
0
0
0
0
0
708
580
224
0
304
0
0
0
0
0
0
0
0
0
640
0
0
0
0
372
1424
0
1576
248
224
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
200
248
0
276
248
0
0
0
524
0
276
960
304
0
0
0
0
0
0
0
0
180
0
0
200
0
0
0
224
0
0
708
336
916
248
248
1352
0
0
0
0
0
248
0
0
0
0
0
708
0
0
524
0
0
276
1424
0
424
0
0
828
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
456
0
0
0
0
0
0
0
304
304
248
1052
472
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
708
0
412
2384
828
0
0
472
0
0
0
0
0
0
0
0
0
0
0
0
0
372
0
0
0
0
552
0
0
0
0
0
0
0
0
0
0
0
0
0
456
0
0
0
0
0
0
0
0
0
0
0
0
0
708
0
0
0
336
0
0
0
0
1868
0
580
0
1288
0
1164
0
0
3988
0
0
0
0
0
640
916
0
248
0
640
0
0
0
0
0
0
0
0
0
0
0
0
1388
0
0
0
0
0
1872
0
0
0
0
0
0
0
0
0
1760
336
0
0
0
0
0
0
868
0
1652
0
1880
0
0
0
1220
0
0
0
0
0
0
0
0
0
0
0
0
0
456
456
784
0
372
0
336
1120
0
0
0
0
0
0
0
0
0
0
0
276
276
248
0
0
1760
224
424
0
0
0
0
276
412
524
0
948
672
948
0
0
0
0
0
0
0
0
708
456
0
0
224
304
0
2080
580
0
0
0
708
0
0
0
0
708
0
0
0
708
1424
0
0
0
1424
2172
472
224
0
0
0
0
0
0
0
0
0
0
868
0
0
0
0
0
0
0
0
0
412
0
0
0
0
0
0
0
372
0
640
0
0
276
0
0
472
472
0
0
0
1120
580
0
1272
2552
0
0
0
0
0
0
0
0
0
0
248
0
0
0
248
0
0
0
0
524
748
1012
1424
456
1948
0
336
1948
0
0
0
916
0
0
0
1120
0
224
708
524
0
0
0
0
472
472
200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1156
0
0
0
0
336
0
0
0
0
5180
3112
1164
0
0
524
248
2404
224
696
944
908
0
0
276
248
0
0
200
0
304
0
640
0
224
0
